,season_1,season_2,yr,mnth_0,mnth_1,mnth_2,mnth_3,holiday,weekday,workingday,temp,atemp,hum,windspeed,cnt,weather_1,weather_2,weather_3
549,1,1,1,0,1,1,1,1,3,0,32.355847,36.61685,53.875,9.04165,7403,1,0,0
550,1,1,1,0,1,1,1,0,4,1,33.9275,38.06835,45.7917,12.999943,6241,1,0,0
551,1,1,1,0,1,1,1,0,5,1,33.961653,37.62665,45.0833,9.791514,6207,1,0,0
552,1,1,1,0,1,1,1,0,6,0,35.328347,40.24565,49.2083,10.958118,4840,1,0,0
553,1,1,1,0,1,1,1,0,0,0,33.7225,39.5198,57.375,8.417143,4672,1,0,0
554,1,1,1,0,1,1,1,0,1,1,29.144153,32.7027,68.3333,12.125325,6569,0,1,0
555,1,1,1,0,1,1,1,0,2,1,29.554153,33.2398,66.75,10.166379,6290,0,1,0
556,1,1,1,0,1,1,1,0,3,1,29.383347,32.51355,63.3333,10.166111,7264,1,0,0
557,1,1,1,0,1,1,1,0,4,1,29.349153,32.73415,52.9583,9.833925,7446,1,0,0
558,1,1,1,0,1,1,1,0,5,1,29.998347,33.39665,48.5833,5.41695,7499,0,1,0
559,1,1,1,0,1,1,1,0,6,0,28.836653,33.3021,69.9167,9.626493,6969,0,1,0
560,1,1,1,0,1,1,1,0,0,0,30.579153,35.2598,71.7917,11.166689,6031,1,0,0
561,1,1,1,0,1,1,1,0,1,1,31.296653,36.20625,64.5,11.000529,6830,1,0,0
562,1,1,1,0,1,1,1,0,2,1,33.551653,37.78415,50.5833,7.666743,6786,1,0,0
563,1,1,1,0,1,1,1,0,3,1,32.526653,37.27915,57.7083,9.208614,5713,1,0,0
564,1,1,1,0,1,1,1,0,4,1,31.57,35.7321,60.0417,11.083743,6591,1,0,0
565,1,1,1,0,1,1,1,0,5,1,27.299153,30.65125,84.4167,14.000789,5870,0,1,0
566,1,1,1,0,1,1,1,0,6,0,24.429153,27.4956,86.5417,14.2911,4459,0,0,1
567,1,1,1,0,1,1,1,0,0,0,27.3675,31.15625,76.25,6.2926936,7410,0,1,0
568,1,1,1,0,1,1,1,0,1,1,30.408347,34.50085,69.4167,9.291761,6966,1,0,0
569,1,1,1,0,1,1,1,0,2,1,30.784153,35.3225,65.5,14.167418,7592,1,0,0
570,1,1,1,0,1,1,1,0,3,1,29.690847,32.7027,45.0,11.0416,8173,1,0,0
571,1,1,1,0,1,1,1,0,4,1,31.843347,36.96315,59.6667,19.082471,6861,1,0,0
572,1,1,1,0,1,1,1,0,5,1,32.048347,36.71085,59.4583,10.250464,6904,1,0,0
573,1,1,1,0,1,1,1,0,6,0,30.989153,34.8802,61.3333,10.54245,6685,1,0,0
574,1,1,1,0,1,1,1,0,0,0,29.588347,33.39665,62.375,11.416532,6597,1,0,0
575,1,1,1,0,1,1,1,0,1,1,29.964153,34.24935,66.875,10.292339,7105,1,0,0
576,1,1,1,0,1,1,1,0,2,1,29.246653,33.1448,70.4167,11.083475,7216,1,0,0
577,1,1,1,1,0,0,0,0,3,1,29.4175,33.3654,67.75,9.458993,7580,1,0,0
578,1,1,1,1,0,0,0,0,4,1,30.8525,35.3544,65.9583,8.666718,7261,1,0,0
579,1,1,1,1,0,0,0,0,5,1,31.399153,36.14335,64.25,14.458064,7175,0,1,0
580,1,1,1,1,0,0,0,0,6,0,32.526653,37.56335,61.3333,17.249686,6824,1,0,0
581,1,1,1,1,0,0,0,0,0,0,31.535847,36.55395,65.25,19.458207,5464,1,0,0
582,1,1,1,1,0,0,0,0,1,1,30.8525,35.5123,65.4167,8.666718,7013,0,1,0
583,1,1,1,1,0,0,0,0,2,1,30.169153,34.88105,70.375,7.832836,7273,0,1,0
584,1,1,1,1,0,0,0,0,3,1,30.75,35.38585,67.2917,7.4169,7534,0,1,0
585,1,1,1,1,0,0,0,0,4,1,30.989153,34.9754,62.0417,10.4587,7286,1,0,0
586,1,1,1,1,0,0,0,0,5,1,29.349153,33.3971,71.5833,16.000471,5786,0,1,0
587,1,1,1,1,0,0,0,0,6,0,28.3925,31.91335,73.2917,13.834093,6299,0,1,0
588,1,1,1,1,0,0,0,0,0,0,28.734153,32.22895,53.0417,8.208304,6544,1,0,0
589,1,1,1,1,0,0,0,0,1,1,29.554153,33.1127,54.5417,9.126204,6883,1,0,0
590,1,1,1,1,0,0,0,0,2,1,29.793347,33.83895,68.6667,11.333586,6784,1,0,0
591,1,1,1,1,0,0,0,0,3,1,28.973347,32.70185,61.9583,11.374657,7347,1,0,0
592,1,1,1,1,0,0,0,0,4,1,29.485847,32.7344,51.9167,9.500332,7605,1,0,0
593,1,1,1,1,0,0,0,0,5,1,29.656653,12.12,57.0833,15.500718,7148,1,0,0
594,1,1,1,1,0,0,0,0,6,0,27.811653,30.90355,60.3333,11.917089,7865,1,0,0
595,1,1,1,1,0,0,0,0,0,0,26.069153,30.1777,71.1667,5.79215,4549,0,1,0
596,1,1,1,1,0,0,0,0,1,1,26.069153,29.79835,73.4167,8.708593,6530,0,1,0
597,1,1,1,1,0,0,0,0,2,1,26.615847,30.05125,67.375,4.8756436,7006,1,0,0
598,1,1,1,1,0,0,0,0,3,1,27.3675,31.0927,67.7083,4.7089811,7375,1,0,0
599,1,1,1,1,0,0,0,0,4,1,28.529153,31.8504,63.5833,5.6679186,7765,1,0,0
600,1,1,1,1,0,0,0,0,5,1,28.8025,32.355,61.5,4.8337686,7582,0,1,0
601,1,1,1,1,0,0,0,0,6,0,27.128347,30.9348,71.2917,16.375336,6053,0,1,0
602,1,1,1,1,0,0,0,0,0,0,26.786653,29.7998,84.5833,15.333486,5255,0,1,0
603,1,1,1,1,0,0,0,0,1,1,28.836653,32.7344,73.0417,8.625111,6917,1,0,0
604,1,1,1,1,0,0,0,0,2,1,29.861653,33.3025,62.0,12.791975,7040,1,0,0
605,1,1,1,1,0,0,0,0,3,1,28.085,31.78665,55.2083,7.541654,7697,1,0,0
606,1,1,1,1,0,0,0,0,4,1,28.973347,32.63895,59.0417,5.1668189,7713,1,0,0
607,1,1,1,1,0,0,0,0,5,1,31.330847,34.47,58.75,11.291711,7350,1,0,0
608,1,1,1,1,0,0,1,0,6,0,30.886653,35.1327,63.8333,7.583529,6140,0,1,0
609,1,1,1,1,0,0,1,0,0,0,28.563347,32.45,81.5,4.2927436,5810,0,1,0
610,1,1,1,1,0,0,1,1,1,0,29.0075,33.08145,79.0833,10.125107,6034,1,0,0
611,1,1,1,1,0,0,1,0,2,1,29.759153,34.3444,75.5,15.833507,6864,1,0,0
612,1,1,1,1,0,0,1,0,3,1,30.203347,35.44915,74.125,12.583136,7112,1,0,0
613,1,1,1,1,0,0,1,0,4,1,28.563347,32.76645,81.0417,9.542207,6203,0,1,0
614,1,1,1,1,0,0,1,0,5,1,28.836653,32.8602,73.625,11.500282,7504,1,0,0
615,1,1,1,1,0,0,1,0,6,0,27.025847,30.55605,79.9167,18.833968,5976,0,1,0
616,1,1,1,1,0,0,1,0,0,0,25.01,28.94625,54.75,15.041232,8227,1,0,0
617,1,1,1,1,0,0,1,0,1,1,23.916653,28.2827,50.375,17.333771,7525,1,0,0
618,1,1,1,1,0,0,1,0,2,1,23.6775,27.7146,52.0,6.1676314,7767,1,0,0
619,1,1,1,1,0,0,1,0,3,1,24.565847,28.50375,57.7083,8.833682,7870,1,0,0
620,1,1,1,1,0,0,1,0,4,1,25.1125,28.9779,63.7083,5.5422936,7804,1,0,0
621,1,1,1,1,0,0,1,0,5,1,25.966653,29.70415,67.25,6.958821,8009,1,0,0
622,1,1,1,1,0,0,1,0,6,0,24.941653,29.29335,50.1667,16.583907,8714,1,0,0
623,1,1,1,1,0,0,1,0,0,0,23.78,28.15625,57.0,6.0422811,7333,1,0,0
624,1,1,1,1,0,0,1,0,1,1,23.814153,27.6525,73.4583,10.166714,6869,0,1,0
625,1,1,1,1,0,0,1,0,2,1,25.556653,28.25335,87.25,23.958329,4073,0,1,0
626,1,1,1,1,0,0,1,0,3,1,22.6525,27.0202,53.6667,14.416725,7591,1,0,0
627,1,1,1,1,0,0,1,0,4,1,22.413347,26.6096,61.8333,7.917189,7720,1,0,0
628,1,1,1,1,0,0,1,0,5,1,24.565847,28.59855,66.875,10.333343,8167,1,0,0
629,1,1,1,1,0,0,1,0,6,0,26.65,30.5244,64.6667,19.000061,8395,1,0,0
630,0,0,1,1,0,0,1,0,0,0,21.695847,25.94665,46.7083,14.958286,7907,1,0,0
631,0,0,1,1,0,0,1,0,1,1,21.080847,25.12565,49.2917,9.541068,7436,1,0,0
632,0,0,1,1,0,0,1,0,2,1,22.55,27.20895,57.0,15.833507,7538,1,0,0
633,0,0,1,1,0,0,1,0,3,1,26.035,29.83065,63.0833,16.3748,7733,1,0,0
634,0,0,1,1,0,0,1,0,4,1,26.65,30.39875,69.0833,9.000914,7393,0,1,0
635,0,0,1,1,0,0,1,0,5,1,25.385847,29.29315,69.0,10.999993,7415,0,1,0
636,0,0,1,1,0,0,1,0,6,0,22.2425,26.5148,54.2917,15.249468,8555,1,0,0
637,0,0,1,1,0,0,1,0,0,0,21.593347,25.88315,58.3333,9.042186,6889,1,0,0
638,0,0,1,1,0,1,0,0,1,1,21.354153,25.6,64.9167,6.0838814,6778,0,1,0
639,0,0,1,1,0,1,0,0,2,1,24.224153,27.11665,87.1667,6.999825,4639,0,0,1
640,0,0,1,1,0,1,0,0,3,1,26.9575,29.95665,79.375,4.4585686,7572,0,1,0
641,0,0,1,1,0,1,0,0,4,1,26.9575,30.39875,72.2917,7.875582,7328,0,1,0
642,0,0,1,1,0,1,0,0,5,1,25.215,29.00935,62.75,7.12545,8156,1,0,0
643,0,0,1,1,0,1,0,0,6,0,22.720847,26.92605,66.4167,17.957675,7965,1,0,0
644,0,0,1,1,0,1,0,0,0,0,17.049153,20.99065,70.8333,9.457854,3510,0,1,0
645,0,0,1,1,0,1,0,1,1,0,15.716653,19.3804,70.9583,12.708493,5478,0,1,0
646,0,0,1,1,0,1,0,0,2,1,18.313347,21.9056,76.1667,12.7501,6392,0,1,0
647,0,0,1,1,0,1,0,0,3,1,21.080847,25.1571,63.0833,12.584007,7691,1,0,0
648,0,0,1,1,0,1,0,0,4,1,17.835,21.55835,46.3333,12.166932,7570,1,0,0
649,0,0,1,1,0,1,0,0,5,1,17.9375,21.65355,53.9167,15.751164,7282,1,0,0
650,0,0,1,1,0,1,0,0,6,0,16.126653,19.5698,49.4583,9.791514,7109,1,0,0
651,0,0,1,1,0,1,0,0,0,0,21.388347,25.4102,64.0417,18.667004,6639,1,0,0
652,0,0,1,1,0,1,0,0,1,1,23.028347,26.9575,70.75,19.834479,5875,0,1,0
653,0,0,1,1,0,1,0,0,2,1,19.201653,23.0423,55.8333,12.208807,7534,1,0,0
654,0,0,1,1,0,1,0,0,3,1,18.689153,22.5054,69.2917,6.791857,7461,1,0,0
655,0,0,1,1,0,1,0,0,4,1,21.4225,25.63125,72.8333,15.874779,7509,0,1,0
656,0,0,1,1,0,1,0,0,5,1,23.096653,26.8948,81.5,9.041918,5424,0,1,0
657,0,0,1,1,0,1,0,0,6,0,19.850847,23.6421,57.2917,7.874979,8090,1,0,0
658,0,0,1,1,0,1,0,0,0,0,19.030847,22.82145,51.0,11.125618,6824,1,0,0
659,0,0,1,1,0,1,0,0,1,1,19.9875,24.1471,56.8333,5.4593811,7058,1,0,0
660,0,0,1,1,0,1,0,0,2,1,22.310847,26.5152,64.1667,6.3345686,7466,1,0,0
661,0,0,1,1,0,1,0,0,3,1,24.0875,27.93605,63.625,4.8762064,7693,1,0,0
662,0,0,1,1,0,1,0,0,4,1,22.55,26.4844,80.0417,8.333125,7359,0,1,0
663,0,0,1,1,0,1,0,0,5,1,22.379153,26.1375,80.7083,8.875289,7444,0,1,0
664,0,0,1,1,0,1,0,0,6,0,21.73,25.75665,72.0,15.791364,7852,0,1,0
665,0,0,1,1,0,1,0,0,0,0,19.5775,23.38855,69.4583,26.666536,4459,0,1,0
666,0,0,1,1,0,1,0,0,1,1,18.04,21.97,88.0,23.9994,22,0,0,1
667,0,0,1,1,0,1,0,0,2,1,13.045462,15.49545,82.5455,14.271603,1096,0,1,0
668,0,0,1,1,0,1,0,0,3,1,14.6575,18.055,66.6667,11.166689,5566,0,1,0
669,0,0,1,1,0,1,1,0,4,1,14.999153,18.4971,58.1667,10.542182,5986,0,1,0
670,0,0,1,1,0,1,1,0,5,1,14.555,17.8021,52.2083,17.833725,5847,1,0,0
671,0,0,1,1,0,1,1,0,6,0,14.076653,16.1923,49.125,18.125443,5138,0,1,0
672,0,0,1,1,0,1,1,0,0,0,13.359153,16.4769,53.2917,12.000236,5107,1,0,0
673,0,0,1,1,0,1,1,0,1,1,13.085847,15.40375,49.4167,15.833775,5259,1,0,0
674,0,0,1,1,0,1,1,0,2,1,11.514153,14.07835,56.7083,11.625371,5686,1,0,0
675,0,0,1,1,0,1,1,0,3,1,12.129153,13.73105,54.75,20.375236,5035,0,1,0
676,0,0,1,1,0,1,1,0,4,1,14.439134,17.09455,33.3478,23.304945,5315,1,0,0
677,0,0,1,1,0,1,1,0,5,1,14.828347,17.77065,54.0833,14.375386,5992,1,0,0
678,0,0,1,1,0,1,1,0,6,0,15.955847,19.69685,64.5417,3.8756686,6536,1,0,0
679,0,0,1,1,0,1,1,0,0,0,17.254153,21.08565,65.9167,8.5425,6852,1,0,0
680,0,0,1,1,0,1,1,1,1,0,19.885,23.76915,74.1667,11.625639,6269,1,0,0
681,0,0,1,1,0,1,1,0,2,1,14.076653,16.16125,66.2917,22.917082,4094,0,1,0
682,0,0,1,1,0,1,1,0,3,1,11.855847,14.07815,55.2083,13.374875,5495,1,0,0
683,0,0,1,1,0,1,1,0,4,1,13.188347,16.2246,62.0417,10.250129,5445,0,1,0
684,0,0,1,1,0,1,1,0,5,1,14.145,17.3602,52.4583,11.458675,5698,1,0,0
685,0,0,1,1,0,1,1,0,6,0,13.325,16.31915,54.5417,12.041843,5629,1,0,0
686,0,0,1,1,0,1,1,0,0,0,14.0425,16.8873,69.2917,15.250004,4669,1,0,0
687,0,0,1,1,0,1,1,0,1,1,15.614153,18.78105,62.3333,15.749489,5499,0,1,0
688,0,0,1,1,0,1,1,0,2,1,15.340847,19.03335,68.5,5.542575,5634,0,1,0
689,0,0,1,1,0,1,1,0,3,1,14.486653,18.2446,61.375,6.917482,5146,1,0,0
690,0,0,1,1,0,1,1,1,4,0,13.94,17.51855,58.0417,3.5423436,2425,1,0,0
691,0,0,1,1,0,1,1,0,5,1,15.101653,18.93895,56.875,9.917407,3910,1,0,0
692,0,0,1,1,0,1,1,0,6,0,11.411653,12.4371,40.4583,25.250357,2277,1,0,0
693,0,0,1,1,0,1,1,0,0,0,10.079153,12.87915,46.8333,10.0835,2424,1,0,0
694,0,0,1,1,0,1,1,0,1,1,12.846653,16.9502,53.5417,3.12555,5087,1,0,0
695,0,0,1,1,0,1,1,0,2,1,11.958347,14.0779,78.6667,15.916654,3959,0,1,0
696,0,0,1,1,0,1,1,0,3,1,12.163347,14.4881,50.625,14.125007,5260,1,0,0
697,0,0,1,1,0,1,1,0,4,1,11.51567,14.9211,55.5652,7.739974,5323,1,0,0
698,0,0,1,1,0,1,1,0,5,1,12.231653,16.19335,64.9583,3.9175436,5668,1,0,0
699,0,0,1,1,1,0,0,0,6,0,12.231653,15.8452,80.6667,4.0001814,5191,0,1,0
700,0,0,1,1,1,0,0,0,0,0,14.2475,17.9604,82.3333,8.333393,4649,0,1,0
701,0,0,1,1,1,0,0,0,1,1,18.5525,22.7898,76.75,5.5422936,6234,1,0,0
702,0,0,1,1,1,0,0,0,2,1,19.509153,23.4527,73.375,11.666643,6606,1,0,0
703,0,0,1,1,1,0,0,0,3,1,17.971653,21.4006,48.5,21.709407,5729,1,0,0
704,0,0,1,1,1,0,0,0,4,1,10.489153,12.9102,50.875,11.708518,5375,1,0,0
705,0,0,1,1,1,0,0,0,5,1,13.154153,16.0979,76.4167,8.7502,5008,0,1,0
706,0,0,1,1,1,0,0,0,6,0,15.648347,19.4754,91.125,6.792393,5582,0,1,0
707,0,0,1,1,1,0,0,0,0,0,15.750847,19.5073,90.5417,10.584325,3228,0,1,0
708,0,0,1,1,1,0,0,0,1,1,17.869153,21.77875,92.5,12.750636,5170,0,1,0
709,0,0,1,1,1,0,0,0,2,1,14.486653,16.91815,59.6667,19.834479,5501,0,1,0
710,0,0,1,1,1,0,0,0,3,1,12.1975,14.8669,53.8333,10.916779,5319,0,1,0
711,0,0,1,1,1,0,0,0,4,1,12.129153,14.7094,48.5833,11.666643,5532,1,0,0
712,0,0,1,1,1,0,0,0,5,1,11.548347,14.7096,64.2917,8.792343,5611,1,0,0
713,0,0,1,1,1,0,0,0,6,0,13.290847,16.91915,65.0417,7.12545,5047,1,0,0
714,0,0,1,1,1,0,0,0,0,0,14.8625,18.4969,83.875,6.749714,3786,0,1,0
715,0,0,1,1,1,0,0,0,1,1,16.126653,20.075,90.7083,6.5833061,4585,0,1,0
716,0,0,1,1,1,0,0,0,2,1,16.844153,20.4854,66.625,14.834068,5557,1,0,0
717,0,0,1,1,1,0,0,0,3,1,13.6325,17.1081,62.5417,12.334164,5267,1,0,0
718,0,0,1,1,1,0,0,0,4,1,13.53,16.76085,66.7917,8.875021,4128,0,1,0
719,0,1,1,1,1,0,0,0,5,1,13.393347,15.08835,55.6667,25.083661,3623,0,1,0
720,0,1,1,1,1,0,0,0,6,0,10.899153,11.80565,44.125,27.292182,1749,1,0,0
721,0,1,1,1,1,0,0,0,0,0,10.079153,12.97355,51.5417,8.916561,1787,1,0,0
722,0,1,1,1,1,0,0,0,1,1,9.483464,12.945,79.1304,5.1744368,920,0,1,0
723,0,1,1,1,1,0,0,1,2,0,11.943464,14.72325,73.4783,11.304642,1013,0,1,0
724,0,1,1,1,1,0,0,0,3,1,9.976653,11.01665,82.3333,21.208582,441,0,0,1
725,0,1,1,1,1,0,0,0,4,1,10.420847,11.3321,65.2917,23.458911,2114,0,1,0
726,0,1,1,1,1,0,0,0,5,1,10.386653,12.7523,59.0,10.416557,3095,0,1,0
727,0,1,1,1,1,0,0,0,6,0,10.386653,12.12,75.2917,8.333661,1341,0,1,0
728,0,1,1,1,1,0,0,0,0,0,10.489153,11.585,48.3333,23.500518,1796,1,0,0
729,0,1,1,1,1,0,0,0,1,1,8.849153,11.17435,57.75,10.374682,2729,0,1,0
